method,pl,seed,mse,epoch1_loss,is_anomalous
maximin_dispersion,96,2034,0.8298981189727783,0.6167871,True
maximin_dispersion,96,2035,0.3960676491260528,0.4350994,False
maximin_dispersion,96,2036,0.3941226005554199,0.4219068,False
maximin_dispersion,96,2037,0.3975358307361603,0.5352673,False
maximin_dispersion,96,2038,0.394855260848999,0.4812474,False
maximin_dispersion,96,2039,0.3966132998466491,0.4778959,False
maximin_dispersion,96,2040,0.3946864008903503,0.4275456,False
maximin_dispersion,96,2041,0.3951387405395508,0.4171311,False
maximin_dispersion,96,2042,0.3938176929950714,0.4359825,False
maximin_dispersion,96,2043,0.3955157995223999,0.4734727,False
maximin_dispersion,96,2044,0.3938452005386352,0.4373684,False
maximin_dispersion,96,2045,0.3962609767913818,0.4693464,False
maximin_dispersion,96,2046,0.3949822187423706,0.4466102,False
maximin_dispersion,96,2047,0.3946843445301056,0.4341679,False
maximin_dispersion,96,2048,0.3947591185569763,0.4298585,False
maximin_dispersion,96,2049,0.3960323333740234,0.4693895,False
maximin_dispersion,96,2050,0.3941910564899444,0.4557769,False
mi_based,192,2021,0.4146952033042907,0.3747942,False
mi_based,192,2022,0.4161216914653778,0.3875039,False
mi_based,192,2023,0.4147947430610657,0.3759786,False
mi_based,192,2024,0.4203304052352905,0.386319,False
mi_based,192,2025,0.415478378534317,0.378399,False
mi_based,192,2026,0.4159066379070282,0.3758112,False
mi_based,192,2027,0.4174458980560303,0.3785086,False
mi_based,192,2028,0.4198728203773498,0.3804424,False
mi_based,192,2029,0.4157029390335083,0.3824901,False
mi_based,192,2030,0.4154393672943115,0.3792604,False
mi_based,192,2031,0.4185088574886322,0.3844935,False
mi_based,192,2032,0.4229566752910614,0.3855801,False
mi_based,192,2033,0.4144130051136017,0.3766036,False
mi_based,192,2034,0.4193528890609741,0.3767773,False
mi_based,192,2035,0.4226665198802948,0.3764674,False
mi_based,192,2036,0.4163151979446411,0.3780013,False
mi_based,192,2037,0.4210630059242248,0.3910574,False
mi_based,192,2038,0.4190945923328399,0.3785017,False
mi_based,192,2039,0.4153434038162231,0.3822153,False
mi_based,192,2040,0.4150628447532654,0.3909968,False
mi_based,192,2041,0.420477420091629,0.3825203,False
mi_based,192,2042,0.4223418235778808,0.3822063,False
mi_based,192,2043,0.4163891077041626,0.3834029,False
mi_based,192,2044,0.4177061319351196,0.3842132,False
mi_based,192,2045,0.4166959524154663,0.3847442,False
mi_based,192,2046,0.4141647517681122,0.3818001,False
mi_based,192,2047,0.4164883494377136,0.3850829,False
mi_based,192,2048,0.4188627302646637,0.3809697,False
mi_based,192,2049,0.4152582585811615,0.3805073,False
mi_based,192,2050,0.4133978486061096,0.3834917,False
mi_based,336,2021,0.4295503795146942,0.3798638,False
mi_based,336,2022,0.4297540783882141,0.3826797,False
mi_based,336,2023,0.4295947253704071,0.3925657,False
mi_based,336,2024,0.4363763332366943,0.3958247,False
mi_based,336,2025,0.4304543137550354,0.3974286,False
mi_based,336,2026,0.4303917288780212,0.393299,False
mi_based,336,2027,0.4314134120941162,0.4061081,False
mi_based,336,2028,0.4341484010219574,0.3847524,False
mi_based,336,2029,0.4308551549911499,0.3927943,False
mi_based,336,2030,0.4313392341136932,0.3825611,False
mi_based,336,2031,0.4329556822776794,0.3914706,False
mi_based,336,2032,0.4363758862018585,0.3874475,False
mi_based,336,2033,0.4292965233325958,0.3893929,False
mi_based,336,2034,0.4333226382732391,0.3870834,False
mi_based,336,2035,0.4389821887016296,0.3884574,False
mi_based,336,2036,0.4316426515579223,0.4003655,False
mi_based,336,2037,0.4364386796951294,0.4023575,False
mi_based,336,2038,0.4338774383068084,0.3901523,False
mi_based,336,2039,0.4296794235706329,0.3905443,False
mi_based,336,2040,0.4288482069969177,0.3895464,False
mi_based,336,2041,0.4349785149097442,0.3891187,False
mi_based,336,2042,0.4363492131233215,0.3854171,False
mi_based,336,2043,0.4307677447795868,0.3851659,False
mi_based,336,2044,0.432691365480423,0.3887046,False
mi_based,336,2045,0.4307529926300049,0.3936045,False
mi_based,336,2046,0.4291136264801025,0.4034639,False
mi_based,336,2047,0.4304981231689453,0.3938766,False
mi_based,336,2048,0.4325194954872131,0.3894264,False
mi_based,336,2049,0.4301722347736358,0.3881961,False
mi_based,336,2050,0.4280704259872436,0.3966212,False
mi_based,720,2021,0.461439847946167,0.4229339,False
mi_based,720,2022,0.4619291424751282,0.4170725,False
mi_based,720,2023,0.4609988927841186,0.4286406,False
mi_based,720,2024,0.4688856303691864,0.4248821,False
mi_based,720,2025,0.4631117880344391,0.4261658,False
mi_based,720,2026,0.4634081423282623,0.4259527,False
mi_based,720,2027,0.463223785161972,0.4276563,False
mi_based,720,2028,0.4673784375190735,0.4201973,False
mi_based,720,2029,0.4628481566905975,0.422247,False
mi_based,720,2030,0.4635380208492279,0.420133,False
mi_based,720,2031,0.4669409990310669,0.4234628,False
mi_based,720,2032,0.4704622328281402,0.4212518,False
mi_based,720,2033,0.4614052772521972,0.420712,False
mi_based,720,2034,0.467315137386322,0.4219764,False
mi_based,720,2035,0.4731298685073852,0.4298838,False
mi_based,720,2036,0.4641690552234649,0.4394475,False
mi_based,720,2037,0.4710166156291961,0.4248408,False
mi_based,720,2038,0.4716221690177917,0.4378229,False
mi_based,720,2039,0.462825745344162,0.4208747,False
mi_based,720,2040,0.4621930718421936,0.4234192,False
mi_based,720,2041,0.4686150848865509,0.43144,False
mi_based,720,2042,0.4710089862346649,0.4320056,False
mi_based,720,2043,0.4641213119029999,0.4276324,False
mi_based,720,2044,0.4646767973899841,0.4350302,False
mi_based,720,2045,0.4634131193161011,0.4168054,False
mi_based,720,2046,0.462704449892044,0.4380322,False
mi_based,720,2047,0.4652969241142273,0.4258376,False
mi_based,720,2048,0.4666322767734527,0.4187597,False
mi_based,720,2049,0.4619137048721313,0.4236946,False
mi_based,720,2050,0.4611977338790893,0.4443143,False
mi_based,96,2021,0.3933766484260559,0.4182228,False
mi_based,96,2022,0.3931631445884704,0.4017942,False
mi_based,96,2023,0.3935274481773376,0.3986993,False
mi_based,96,2024,0.3990482687950134,0.407808,False
mi_based,96,2025,0.394609123468399,0.4080183,False
mi_based,96,2026,0.3947573900222778,0.4059969,False
mi_based,96,2027,0.3954822421073913,0.4110852,False
mi_based,96,2028,0.3974899351596832,0.4046034,False
mi_based,96,2029,0.3932564258575439,0.4033588,False
mi_based,96,2030,0.3943179845809936,0.415227,False
mi_based,96,2031,0.3965847194194793,0.411027,False
mi_based,96,2032,0.4040262699127197,0.4164381,False
mi_based,96,2033,0.3940256237983703,0.4278781,False
mi_based,96,2034,0.4000442326068878,0.412262,False
mi_based,96,2035,0.4021168053150177,0.4005912,False
mi_based,96,2036,0.3961826264858246,0.432416,False
mi_based,96,2037,0.3990424275398254,0.4294597,False
mi_based,96,2038,0.3989787101745605,0.4140696,False
mi_based,96,2039,0.3927355408668518,0.4078146,False
mi_based,96,2040,0.3933055400848388,0.4090851,False
mi_based,96,2041,0.3991326689720154,0.4033696,False
mi_based,96,2042,0.4001529216766357,0.4106651,False
mi_based,96,2043,0.3945298492908478,0.4267992,False
mi_based,96,2044,0.3973044157028198,0.4060577,False
mi_based,96,2045,0.394309937953949,0.4207354,False
mi_based,96,2046,0.3936035633087158,0.4130642,False
mi_based,96,2047,0.3958090543746948,0.422194,False
mi_based,96,2048,0.3969193398952484,0.4051456,False
mi_based,96,2049,0.3936681151390075,0.4211268,False
mi_based,96,2050,0.3924041092395782,0.4081175,False
ordered,192,2021,0.4162170886993408,0.3899971,False
ordered,192,2022,0.4155735373497009,0.3981505,False
ordered,192,2023,0.4156762063503265,0.386599,False
ordered,192,2024,0.4156100451946258,0.4020652,False
ordered,192,2025,0.4147469103336334,0.3900959,False
ordered,192,2026,0.4145976901054382,0.3830479,False
ordered,192,2027,0.4156569242477417,0.403727,False
ordered,192,2028,0.4153027832508087,0.3900443,False
ordered,192,2029,0.4162855446338653,0.3892956,False
ordered,192,2030,0.416282057762146,0.3815961,False
ordered,192,2031,0.4162837564945221,0.3883809,False
ordered,192,2032,0.4151467978954315,0.396816,False
ordered,192,2033,0.4151801466941833,0.3869762,False
ordered,192,2034,0.4162253141403198,0.3975473,False
ordered,192,2035,0.4156208634376526,0.3932606,False
ordered,192,2036,0.4165399968624115,0.3954619,False
ordered,192,2037,0.4159258604049682,0.4062499,False
ordered,192,2038,0.4146967828273773,0.397072,False
ordered,192,2039,0.4157610237598419,0.3979466,False
ordered,192,2040,0.4158775806427002,0.4003048,False
ordered,192,2041,0.4147994518280029,0.3894924,False
ordered,192,2042,0.4155463576316833,0.4026546,False
ordered,192,2043,0.4165248870849609,0.4037328,False
ordered,192,2044,0.415502518415451,0.3887811,False
ordered,192,2045,0.4153957664966583,0.3854083,False
ordered,192,2046,0.4155772924423218,0.3850922,False
ordered,192,2047,0.4165144860744476,0.4319824,False
ordered,192,2048,0.4148412048816681,0.3872339,False
ordered,192,2049,0.4157609343528747,0.3972885,False
ordered,192,2050,0.4157459139823913,0.3999992,False
ordered,336,2021,0.4302161335945129,0.4034161,False
ordered,336,2022,0.4303766191005707,0.4061872,False
ordered,336,2023,0.4323736429214477,0.4558159,False
ordered,336,2024,0.4303663969039917,0.4216899,False
ordered,336,2025,0.4304589629173279,0.413773,False
ordered,336,2026,0.4304965734481811,0.4098282,False
ordered,336,2027,0.8265584707260132,0.6004442,True
ordered,336,2028,0.4314803779125213,0.3929697,False
ordered,336,2029,0.4305033981800079,0.4308022,False
ordered,336,2030,0.430092304944992,0.3960276,False
ordered,336,2031,0.4315768480300903,0.4203282,False
ordered,336,2032,0.4316890239715576,0.4101692,False
ordered,336,2033,0.4297451078891754,0.3963402,False
ordered,336,2034,0.4315444827079773,0.4097471,False
ordered,336,2035,0.4309157431125641,0.4079478,False
ordered,336,2036,0.431347519159317,0.4318954,False
ordered,336,2037,0.431304395198822,0.4267532,False
ordered,336,2038,0.4311228990554809,0.4068286,False
ordered,336,2039,0.4303121566772461,0.4156264,False
ordered,336,2040,0.429902583360672,0.4035816,False
ordered,336,2041,0.430217295885086,0.40445,False
ordered,336,2042,0.4312067031860351,0.3972108,False
ordered,336,2043,0.4308962225914001,0.3971438,False
ordered,336,2044,0.4306425750255584,0.4048779,False
ordered,336,2045,0.4311204254627228,0.4200472,False
ordered,336,2046,0.4306655824184418,0.4213122,False
ordered,336,2047,0.4300169348716736,0.4116832,False
ordered,336,2048,0.4300370514392853,0.4126057,False
ordered,336,2049,0.4330615699291229,0.4784148,False
ordered,336,2050,0.4313735365867615,0.4500584,False
ordered,720,2021,0.4632957279682159,0.4517822,False
ordered,720,2022,0.4632368683815002,0.4477791,False
ordered,720,2023,0.463640958070755,0.4619402,False
ordered,720,2024,0.4639985561370849,0.4612216,False
ordered,720,2025,0.4645298421382904,0.4752856,False
ordered,720,2026,0.4655855000019073,0.5077962,False
ordered,720,2027,0.464343249797821,0.467508,False
ordered,720,2028,0.464087963104248,0.4649095,False
ordered,720,2029,0.4639813601970672,0.4744686,False
ordered,720,2030,0.4630800485610962,0.4568704,False
ordered,720,2031,0.4658657312393188,0.5172168,False
ordered,720,2032,0.4637617766857147,0.4569563,False
ordered,720,2033,0.4635249972343445,0.4448772,False
ordered,720,2034,0.4643255174160003,0.4705955,False
ordered,720,2035,0.9926088452339172,0.6325723,True
ordered,720,2036,0.472833514213562,0.5832687,False
ordered,720,2037,1.42071270942688,0.7121056,True
ordered,720,2038,0.4680403769016266,0.5278282,False
ordered,720,2039,0.4644659161567688,0.4779974,False
ordered,720,2040,0.4636736214160919,0.4732627,False
ordered,720,2041,0.4634462893009186,0.4500159,False
ordered,720,2042,0.4664673209190368,0.5327068,False
ordered,720,2043,0.4642760157585144,0.4707489,False
ordered,720,2044,0.4628977179527282,0.4333757,False
ordered,720,2045,0.4662832021713257,0.5380468,False
ordered,720,2046,0.4639071226119995,0.4669905,False
ordered,720,2047,0.4647216498851776,0.4703943,False
ordered,720,2048,0.4633686542510986,0.4353525,False
ordered,720,2049,0.4642480611801147,0.4787766,False
ordered,720,2050,0.4653210341930389,0.5126692,False
ordered,96,2021,0.3959899842739105,0.479219,False
ordered,96,2022,0.3943981528282165,0.4322611,False
ordered,96,2023,0.3933603465557098,0.4087898,False
ordered,96,2024,0.3941394984722137,0.4401513,False
ordered,96,2025,0.3955444693565368,0.4508269,False
ordered,96,2026,0.3934019207954407,0.4280291,False
ordered,96,2027,0.394856721162796,0.4619401,False
ordered,96,2028,0.394126683473587,0.4425299,False
ordered,96,2029,0.3944489359855652,0.433104,False
ordered,96,2030,0.3945053219795227,0.4486395,False
ordered,96,2031,0.3948642015457153,0.4527346,False
ordered,96,2032,0.3948985636234283,0.4322449,False
ordered,96,2033,0.9549533128738404,0.6188566,True
ordered,96,2034,0.3954066038131714,0.4676315,False
ordered,96,2035,0.3941748440265655,0.4466644,False
ordered,96,2036,0.3945608735084533,0.4371416,False
ordered,96,2037,0.3979643583297729,0.5303555,False
ordered,96,2038,0.3952381610870361,0.4760887,False
ordered,96,2039,0.3961831331253052,0.474145,False
ordered,96,2040,0.3934631645679474,0.4277853,False
ordered,96,2041,0.393506646156311,0.4117626,False
ordered,96,2042,0.3943861722946167,0.4752783,False
ordered,96,2043,0.3946098089218139,0.4656741,False
ordered,96,2044,0.3931384980678558,0.4280802,False
ordered,96,2045,0.3954077661037445,0.4692776,False
ordered,96,2046,0.3958238363265991,0.4501181,False
ordered,96,2047,0.3942179679870605,0.4358923,False
ordered,96,2048,0.3937297463417053,0.4194251,False
ordered,96,2049,0.4041170179843902,0.5683218,False
ordered,96,2050,0.3950061202049255,0.4686802,False
random,192,2021,0.4145167469978332,0.3867019,False
random,192,2022,0.4151324033737182,0.3956354,False
random,192,2023,0.4147000014781952,0.390693,False
random,192,2024,0.4153913259506225,0.4111217,False
random,192,2025,0.4148702025413513,0.3913021,False
random,192,2026,0.4141829013824463,0.3788517,False
random,192,2027,0.414955735206604,0.4101568,False
random,192,2028,0.4149519801139831,0.3876098,False
random,192,2029,0.4149883091449737,0.3861609,False
random,192,2030,0.4146348536014557,0.3825394,False
random,192,2031,0.4146178066730499,0.388088,False
random,192,2032,0.4147485494613647,0.3936138,False
random,192,2033,0.4156959056854248,0.3866832,False
random,192,2034,0.4156689643859863,0.3965201,False
random,192,2035,0.4148975908756256,0.3955347,False
random,192,2036,0.4147811532020569,0.3900617,False
random,192,2037,0.4142422676086426,0.4110277,False
random,192,2038,0.4149033725261688,0.4059321,False
random,192,2039,0.4150123000144958,0.3961866,False
random,192,2040,0.4148348569869995,0.3949838,False
random,192,2041,0.4155975580215454,0.3900032,False
random,192,2042,0.4144828617572784,0.4040507,False
random,192,2043,0.4146323800086975,0.4060135,False
random,192,2044,0.4149971604347229,0.39044,False
random,192,2045,0.4148332774639129,0.3862501,False
random,192,2046,0.4148055016994476,0.3848076,False
random,192,2047,0.4169084131717682,0.4427282,False
random,192,2048,0.4147968590259552,0.3873731,False
random,192,2049,0.4153059422969818,0.3970341,False
random,192,2050,0.4144050180912018,0.4075232,False
random,336,2021,0.4302457571029663,0.3991719,False
random,336,2022,0.4308386147022247,0.4048436,False
random,336,2023,0.4308603703975677,0.4601267,False
random,336,2024,0.431072473526001,0.4225136,False
random,336,2025,0.4304545521736145,0.4076447,False
random,336,2026,0.4304171204566955,0.4122001,False
random,336,2027,0.8311710357666016,0.5920448,True
random,336,2028,0.4309411942958832,0.3918349,False
random,336,2029,0.4304121136665344,0.440846,False
random,336,2030,0.4296613037586212,0.4002205,False
random,336,2031,0.431352287530899,0.4769097,False
random,336,2032,0.4304532706737518,0.403155,False
random,336,2033,0.4300784170627594,0.3973744,False
random,336,2034,0.4317509829998016,0.4385331,False
random,336,2035,0.429248571395874,0.4038928,False
random,336,2036,0.4312417209148407,0.4295387,False
random,336,2037,0.4315879940986633,0.4248183,False
random,336,2038,0.4307309985160827,0.4022859,False
random,336,2039,0.4321407973766327,0.4182518,False
random,336,2040,0.4293666779994964,0.4116341,False
random,336,2041,0.430468887090683,0.4070887,False
random,336,2042,0.4305956065654754,0.4311832,False
random,336,2043,0.4302025437355041,0.3978071,False
random,336,2044,0.431856244802475,0.404003,False
random,336,2045,0.42958465218544,0.4171869,False
random,336,2046,0.430263340473175,0.4233167,False
random,336,2047,0.4298042356967926,0.4104793,False
random,336,2048,0.4312784373760223,0.4410083,False
random,336,2049,0.4315677583217621,0.4325471,False
random,336,2050,0.4311448931694031,0.4572283,False
random,720,2021,0.4621778428554535,0.44348,False
random,720,2022,0.4642975032329559,0.4456866,False
random,720,2023,0.4624334573745727,0.4531469,False
random,720,2024,0.4632554352283478,0.4630317,False
random,720,2025,0.4641314148902893,0.4735477,False
random,720,2026,0.4627588093280792,0.4606072,False
random,720,2027,0.4636821448802948,0.4762984,False
random,720,2028,0.4644979238510132,0.4542232,False
random,720,2029,0.4631189703941345,0.4755031,False
random,720,2030,0.4622115790843963,0.4544472,False
random,720,2031,0.4669124186038971,0.5654633,False
random,720,2032,0.4632749259471893,0.478585,False
random,720,2033,0.4631368815898895,0.444782,False
random,720,2034,0.4638072848320007,0.470237,False
random,720,2035,0.4719412922859192,0.5890851,False
random,720,2036,1.448803424835205,0.7084868,True
random,720,2037,0.4653101563453674,0.5003838,False
random,720,2038,0.8666559457778931,0.6186569,True
random,720,2039,0.4652993977069855,0.4957129,False
random,720,2040,0.4626156687736511,0.467896,False
random,720,2041,0.4639065265655517,0.453977,False
random,720,2042,0.4626616239547729,0.4615991,False
random,720,2043,0.4636276066303253,0.4768258,False
random,720,2044,0.4637198150157928,0.4672869,False
random,720,2045,0.4642270803451538,0.4761544,False
random,720,2046,0.4629196226596832,0.4594146,False
random,720,2047,0.4702862203121185,0.5704046,False
random,720,2048,0.4630905389785766,0.4353475,False
random,720,2049,1.449898600578308,0.8436518,True
random,720,2050,0.4638390243053436,0.4917878,False
random,96,2021,0.3955297470092773,0.4668364,False
random,96,2022,0.3941024243831634,0.4377494,False
random,96,2023,0.3930073082447052,0.4078986,False
random,96,2024,0.3940883874893188,0.45102,False
random,96,2025,0.3966091573238373,0.4706285,False
random,96,2026,0.3943794071674347,0.4245603,False
random,96,2027,0.3960326015949249,0.4735481,False
random,96,2028,0.3949538767337799,0.4453671,False
random,96,2029,0.3945868015289306,0.4292732,False
random,96,2030,0.3938549160957336,0.4543938,False
random,96,2031,0.399274617433548,0.5142851,False
random,96,2032,0.3949652314186096,0.4525672,False
random,96,2033,0.3964276611804962,0.4813134,False
random,96,2034,0.4001557230949402,0.5394847,False
random,96,2035,0.3938422799110412,0.4236493,False
random,96,2036,0.3942980766296386,0.4363228,False
random,96,2037,0.8117522597312927,0.6157155,True
random,96,2038,0.3942311108112335,0.4667563,False
random,96,2039,0.3964608609676361,0.4684789,False
random,96,2040,0.3934347927570343,0.428698,False
random,96,2041,0.3938674628734588,0.4137028,False
random,96,2042,0.3939753770828247,0.4341038,False
random,96,2043,0.3938422203063965,0.4648275,False
random,96,2044,0.3950223624706268,0.4362588,False
random,96,2045,0.3952133357524872,0.4725467,False
random,96,2046,0.3960634469985962,0.4540515,False
random,96,2047,0.393604040145874,0.4364921,False
random,96,2048,0.392896294593811,0.4255537,False
random,96,2049,0.3965908288955688,0.4920523,False
random,96,2050,0.3951532244682312,0.4601638,False
score_stratified,192,2021,0.4135392606258392,0.3833064,False
score_stratified,192,2022,0.414390355348587,0.3959414,False
score_stratified,192,2023,0.415271908044815,0.3866557,False
score_stratified,192,2024,0.4145258665084839,0.4043575,False
score_stratified,192,2025,0.4141532778739929,0.3907176,False
score_stratified,192,2026,0.4144942462444305,0.382452,False
score_stratified,192,2027,0.4145710170269012,0.3981074,False
score_stratified,192,2028,0.4145981669425964,0.3933077,False
score_stratified,192,2029,0.4145764112472534,0.3880429,False
score_stratified,192,2030,0.4139000475406647,0.3821961,False
score_stratified,192,2031,0.4145589768886566,0.3893786,False
score_stratified,192,2032,0.4150161743164062,0.3937466,False
score_stratified,192,2033,0.4146340787410736,0.3898725,False
score_stratified,192,2034,0.4149800837039947,0.3981026,False
score_stratified,192,2035,0.4149717390537262,0.3943417,False
score_stratified,192,2036,0.4148914515972137,0.3931858,False
score_stratified,192,2037,0.4149328768253326,0.4108002,False
score_stratified,192,2038,0.4144404530525207,0.398417,False
score_stratified,192,2039,0.4144227802753448,0.3950169,False
score_stratified,192,2040,0.4149789810180664,0.4045255,False
score_stratified,192,2041,0.4145362675189972,0.3908115,False
score_stratified,192,2042,0.4147876799106598,0.4030538,False
score_stratified,192,2043,0.4149340987205505,0.4038607,False
score_stratified,192,2044,0.4145701825618744,0.3914457,False
score_stratified,192,2045,0.4155187904834747,0.3876504,False
score_stratified,192,2046,0.4144105315208435,0.3888221,False
score_stratified,192,2047,0.414805144071579,0.4273335,False
score_stratified,192,2048,0.414414495229721,0.3871313,False
score_stratified,192,2049,0.4152665436267853,0.3953867,False
score_stratified,192,2050,0.4145522117614746,0.4059129,False
score_stratified,336,2021,0.4297094345092773,0.3984125,False
score_stratified,336,2022,0.4313193261623382,0.4057365,False
score_stratified,336,2023,0.4308489263057709,0.4486986,False
score_stratified,336,2024,0.4307295680046081,0.4183321,False
score_stratified,336,2025,0.4292900264263153,0.4072782,False
score_stratified,336,2026,0.4296636879444122,0.4063466,False
score_stratified,336,2027,0.822731077671051,0.6041964,True
score_stratified,336,2028,0.4297065436840057,0.3922681,False
score_stratified,336,2029,0.4309382140636444,0.4405069,False
score_stratified,336,2030,0.4299581944942474,0.4002977,False
score_stratified,336,2031,0.4301004707813263,0.4104776,False
score_stratified,336,2032,0.4298752844333648,0.4016205,False
score_stratified,336,2033,0.4291190803050995,0.3929255,False
score_stratified,336,2034,0.430231899023056,0.4070694,False
score_stratified,336,2035,0.4297385811805725,0.4056674,False
score_stratified,336,2036,0.4301833212375641,0.4301705,False
score_stratified,336,2037,0.4309718310832977,0.4236627,False
score_stratified,336,2038,0.4300540089607239,0.40461,False
score_stratified,336,2039,0.4299373924732208,0.4031362,False
score_stratified,336,2040,0.4296591877937317,0.403724,False
score_stratified,336,2041,0.4299411177635193,0.404861,False
score_stratified,336,2042,0.4302451312541961,0.4336113,False
score_stratified,336,2043,0.4302274286746979,0.3966679,False
score_stratified,336,2044,0.4304260015487671,0.4033791,False
score_stratified,336,2045,0.4302736818790436,0.4195825,False
score_stratified,336,2046,0.4292571544647217,0.417899,False
score_stratified,336,2047,0.4295954704284668,0.4101647,False
score_stratified,336,2048,0.4293763935565948,0.4047194,False
score_stratified,336,2049,0.4307472109794616,0.4169253,False
score_stratified,336,2050,0.4312151968479156,0.4560526,False
score_stratified,720,2021,0.4633955955505371,0.4463844,False
score_stratified,720,2022,0.462932676076889,0.4466239,False
score_stratified,720,2023,0.4637477993965149,0.4763155,False
score_stratified,720,2024,0.462849348783493,0.4627742,False
score_stratified,720,2025,0.4633214175701141,0.4487357,False
score_stratified,720,2026,0.4625984132289886,0.466346,False
score_stratified,720,2027,0.4633683860301971,0.4677682,False
score_stratified,720,2028,0.4633618593215942,0.4510383,False
score_stratified,720,2029,0.4635018706321716,0.4766895,False
score_stratified,720,2030,0.462963342666626,0.4539081,False
score_stratified,720,2031,0.8744826912879944,0.6095201,True
score_stratified,720,2032,0.4628466963768005,0.457151,False
score_stratified,720,2033,0.4628492295742035,0.4474246,False
score_stratified,720,2034,0.4644070565700531,0.475686,False
score_stratified,720,2035,0.4638233184814453,0.4989769,False
score_stratified,720,2036,0.9879204630851746,0.6325866,True
score_stratified,720,2037,0.540175199508667,0.6004242,False
score_stratified,720,2038,0.4704980850219726,0.5642148,False
score_stratified,720,2039,0.9011526703834534,0.6183704,True
score_stratified,720,2040,0.4645170867443084,0.5061849,False
score_stratified,720,2041,0.463443398475647,0.451115,False
score_stratified,720,2042,0.4653142690658569,0.5170103,False
score_stratified,720,2043,0.4637899994850158,0.4713182,False
score_stratified,720,2044,0.4623019397258758,0.4528656,False
score_stratified,720,2045,0.4642010033130646,0.4699169,False
score_stratified,720,2046,0.463785171508789,0.4692405,False
score_stratified,720,2047,0.4639982879161834,0.4722617,False
score_stratified,720,2048,0.463061511516571,0.4333361,False
score_stratified,720,2049,0.4636875689029693,0.4803275,False
score_stratified,720,2050,0.4659081399440765,0.5244221,False
score_stratified,96,2021,0.3952485024929046,0.4652846,False
score_stratified,96,2022,0.3932609558105469,0.4285703,False
score_stratified,96,2023,0.3930204510688782,0.4103348,False
score_stratified,96,2024,0.3941785395145416,0.4361802,False
score_stratified,96,2025,0.3947688639163971,0.4493562,False
score_stratified,96,2026,0.3929533362388611,0.4272442,False
score_stratified,96,2027,0.3950337171554565,0.4680214,False
score_stratified,96,2028,0.3944660723209381,0.4503792,False
score_stratified,96,2029,0.3946828246116638,0.4321445,False
score_stratified,96,2030,0.3945669531822204,0.4469984,False
score_stratified,96,2031,0.3957805931568146,0.5028604,False
score_stratified,96,2032,0.395545095205307,0.4457411,False
score_stratified,96,2033,0.4072116017341614,0.5922448,False
score_stratified,96,2034,0.4029843211174011,0.5714648,False
score_stratified,96,2035,0.3940199613571167,0.4266434,False
score_stratified,96,2036,0.3939899802207947,0.4306732,False
score_stratified,96,2037,0.8076370358467102,0.6166455,True
score_stratified,96,2038,0.3940752744674682,0.4621544,False
score_stratified,96,2039,0.3965593576431274,0.4955773,False
score_stratified,96,2040,0.3942089676856994,0.4283479,False
score_stratified,96,2041,0.394119530916214,0.4158586,False
score_stratified,96,2042,0.3937899172306061,0.4419304,False
score_stratified,96,2043,0.3968271911144256,0.5073485,False
score_stratified,96,2044,0.3935191035270691,0.4302869,False
score_stratified,96,2045,0.3948065638542175,0.4650775,False
score_stratified,96,2046,0.3947634994983673,0.4511074,False
score_stratified,96,2047,0.3946467041969299,0.4471391,False
score_stratified,96,2048,0.3926438987255096,0.4229968,False
score_stratified,96,2049,0.3951496481895447,0.4751597,False
score_stratified,96,2050,0.3948506712913513,0.4506062,False
